TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-15 18:03:20,1768500200525,genius365.vercel.app/monitoring,POST,o=4510674751127552&p=4510674751979520&r=us,,jqxf6-1768500200525-838c431d2f34,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,,,middleware,/_middleware,genius365.vercel.app,,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,894,bom1,280,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,01KF1D70TRBXK7E0A7F0RGCVFJ,lsF4TxEWmnc4,3
2026-01-15 18:03:21,1768500201325,genius365.vercel.app/pricing,GET,_rsc=to9i9,200,xbz8w-1768500200292-cb1c72fbcc66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/pricing,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,,,
2026-01-15 18:03:20,1768500200292,genius365.vercel.app/pricing,GET,_rsc=to9i9,200,xbz8w-1768500200292-cb1c72fbcc66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,875,bom1,280,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,01KF1D70TRBXK7E0A7F0RGCVFJ,lsF4TxEWmnc4,3
2026-01-15 18:03:20,1768500200292,genius365.vercel.app/pricing,GET,_rsc=to9i9,200,xbz8w-1768500200292-cb1c72fbcc66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/pricing.rsc,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,15,iad1,328,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,01KF1D71TJ4BTVXTX7RRV7B5H7,zsvLxt88rGmS,1
2026-01-15 18:03:21,1768500201362,genius365.vercel.app/,GET,_rsc=to9i9,200,8b5pb-1768500200269-2527d2a48acf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/index,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,,,
2026-01-15 18:03:20,1768500200269,genius365.vercel.app/,GET,_rsc=to9i9,200,8b5pb-1768500200269-2527d2a48acf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,905,bom1,266,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,01KF1D70TYF88JNGJPK6XEQRKW,loVy2AGWguUI,1
2026-01-15 18:03:20,1768500200269,genius365.vercel.app/,GET,_rsc=to9i9,200,8b5pb-1768500200269-2527d2a48acf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/index.rsc,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,22,iad1,328,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,01KF1D71VJTQA9XYVCEKF01H1F,zsvLxt88rGmS,1
2026-01-15 18:03:21,1768500201376,genius365.vercel.app/forgot-password,GET,_rsc=to9i9,200,cz9tn-1768500200263-8da2f36cfa61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/forgot-password,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,,,
2026-01-15 18:03:20,1768500200263,genius365.vercel.app/forgot-password,GET,_rsc=to9i9,200,cz9tn-1768500200263-8da2f36cfa61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,916,bom1,280,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,01KF1D70TRBXK7E0A7F0RGCVFJ,lsF4TxEWmnc4,3
2026-01-15 18:03:20,1768500200263,genius365.vercel.app/forgot-password,GET,_rsc=to9i9,200,cz9tn-1768500200263-8da2f36cfa61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/forgot-password.rsc,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,28,iad1,326,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,01KF1D71VR91Q3ST1DGJ4W5CVX,HuhkdwxRXkaR,1
2026-01-15 18:03:18,1768500198821,genius365.vercel.app/forgot-password,GET,_rsc=17yrj,200,xbz8w-1768500198821-8d7136c04ffc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365-39wa8zqj3-ahsanjaved-dev-projects.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,951,bom1,277,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,01KF1D6Z5ZTNBEX6K0DXXG7AT9,lsF4TxEWmnc4,3
2026-01-15 18:03:18,1768500198821,genius365.vercel.app/forgot-password,GET,_rsc=17yrj,200,xbz8w-1768500198821-8d7136c04ffc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/forgot-password.rsc,genius365.vercel.app,genius365-39wa8zqj3-ahsanjaved-dev-projects.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,75,iad1,327,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,01KF1D70F94YAJZWKRJZE8YNF0,zsvLxt88rGmS,1
2026-01-15 18:03:18,1768500198818,genius365.vercel.app/,GET,_rsc=17yrj,200,8b5pb-1768500198818-19203c0f03d0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365-39wa8zqj3-ahsanjaved-dev-projects.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,962,bom1,269,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,01KF1D6ZDNCMSNVRKYJQ87DQG2,loVy2AGWguUI,1
2026-01-15 18:03:18,1768500198818,genius365.vercel.app/,GET,_rsc=17yrj,200,8b5pb-1768500198818-19203c0f03d0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/index.rsc,genius365.vercel.app,genius365-39wa8zqj3-ahsanjaved-dev-projects.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,28,iad1,325,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,01KF1D70JWC9M2HEJQ82QV2QWN,zsvLxt88rGmS,1
2026-01-15 18:03:18,1768500198814,genius365.vercel.app/pricing,GET,_rsc=17yrj,200,cz9tn-1768500198814-6ecf62c54e38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365-39wa8zqj3-ahsanjaved-dev-projects.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,1143,bom1,277,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,01KF1D6Z5ZTNBEX6K0DXXG7AT9,lsF4TxEWmnc4,3
2026-01-15 18:03:18,1768500198814,genius365.vercel.app/pricing,GET,_rsc=17yrj,200,cz9tn-1768500198814-6ecf62c54e38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/pricing.rsc,genius365.vercel.app,genius365-39wa8zqj3-ahsanjaved-dev-projects.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,23,iad1,326,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,01KF1D70MTQD05DQVZNTM0BRZV,zsvLxt88rGmS,1
2026-01-15 18:03:18,1768500198583,genius365.vercel.app/monitoring,POST,o=4510674751127552&p=4510674751979520&r=us,200,rsfvq-1768500198583-1530e871e90a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365-39wa8zqj3-ahsanjaved-dev-projects.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,1046,bom1,276,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,01KF1D6Z6A0FEY7KPYBGF1369T,HAihcFZv4cGd,1
2026-01-15 18:03:18,1768500198583,genius365.vercel.app/monitoring,POST,o=4510674751127552&p=4510674751979520&r=us,200,rsfvq-1768500198583-1530e871e90a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,external,/api/4510674751979520/envelope/,genius365.vercel.app,genius365-39wa8zqj3-ahsanjaved-dev-projects.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,1234,dxb1,,,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,,,
2026-01-15 18:03:18,1768500198572,genius365.vercel.app/monitoring,POST,o=4510674751127552&p=4510674751979520&r=us,,wvf49-1768500198572-164b039c9868,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,,,middleware,/_middleware,genius365.vercel.app,,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,1105,bom1,277,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,01KF1D6Z5ZTNBEX6K0DXXG7AT9,lsF4TxEWmnc4,3
2026-01-15 18:03:18,1768500198336,genius365.vercel.app/login,GET,_rsc=nrcqr,200,rsfvq-1768500197218-b31e8b6f9d0f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/login,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,,,
2026-01-15 18:03:18,1768500198336,genius365.vercel.app/login,GET,_rsc=nrcqr,200,rsfvq-1768500197218-b31e8b6f9d0f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/login,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,,,
2026-01-15 18:03:18,1768500198336,genius365.vercel.app/login,GET,_rsc=nrcqr,200,rsfvq-1768500197218-b31e8b6f9d0f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/login,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,,,
2026-01-15 18:03:18,1768500198336,genius365.vercel.app/login,GET,_rsc=nrcqr,200,rsfvq-1768500197218-b31e8b6f9d0f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/login,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,,,
2026-01-15 18:03:17,1768500197218,genius365.vercel.app/login,GET,_rsc=nrcqr,200,rsfvq-1768500197218-b31e8b6f9d0f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/login.rsc,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,50,iad1,325,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,01KF1D6YWBATTTMNRPQDHAB6MP,zsvLxt88rGmS,1
2026-01-15 18:03:17,1768500197218,genius365.vercel.app/login,GET,_rsc=nrcqr,200,rsfvq-1768500197218-b31e8b6f9d0f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,921,bom1,276,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,01KF1D6XVK7ZJZ4G8QX3VA14XW,lsF4TxEWmnc4,1
2026-01-15 18:03:17,1768500197044,genius365.vercel.app/login,GET,_rsc=1qfby,200,rsfvq-1768500195805-e56644efa87a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/login,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,,,
2026-01-15 18:03:17,1768500197046,genius365.vercel.app/login,GET,_rsc=1qfby,200,rsfvq-1768500195805-e56644efa87a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/login,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,,,
2026-01-15 18:03:17,1768500197053,genius365.vercel.app/login,GET,_rsc=1qfby,200,rsfvq-1768500195805-e56644efa87a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/login,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,,,
2026-01-15 18:03:15,1768500195805,genius365.vercel.app/login,GET,_rsc=1qfby,200,rsfvq-1768500195805-e56644efa87a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/login.rsc,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,99,iad1,344,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,01KF1D6XJK7B1V3BM4G9HKE6NG,zsvLxt88rGmS,1
2026-01-15 18:03:15,1768500195805,genius365.vercel.app/login,GET,_rsc=1qfby,200,rsfvq-1768500195805-e56644efa87a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,908,bom1,276,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a39f40e5888a4d91ba2ddd890d9ec75b,,01KF1D6WFQ9S6SFA77EZV026EJ,lsF4TxEWmnc4,1
2026-01-15 18:03:14,1768500194087,genius365.vercel.app/api/w/default/campaigns,GET,page=1&pageSize=20,200,k4dgt-1768500191352-3af59dfcdfa7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/w/[workspaceSlug]/campaigns,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,5a2b276050834252b5b7728e0a82e101,,,,
2026-01-15 18:03:11,1768500191352,genius365.vercel.app/api/w/default/campaigns,GET,page=1&pageSize=20,200,k4dgt-1768500191352-3af59dfcdfa7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,2206,bom1,276,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,5a2b276050834252b5b7728e0a82e101,,01KF1D6R4M7PSE2P7V8N61DRAP,lsF4TxEWmnc4,1
2026-01-15 18:03:11,1768500191352,genius365.vercel.app/api/w/default/campaigns,GET,page=1&pageSize=20,200,k4dgt-1768500191352-3af59dfcdfa7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/w/[workspaceSlug]/campaigns,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,6996,iad1,380,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,5a2b276050834252b5b7728e0a82e101,,01KF1D6TDFKD4WAKNA7P0M4F3J,MUuCNlqy0Btd,1
2026-01-15 18:02:56,1768500176566,genius365.vercel.app/api/w/default/campaigns,GET,page=1&pageSize=20,200,6xl5s-1768500174825-e1005e6ad146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/w/[workspaceSlug]/campaigns,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,5a2b276050834252b5b7728e0a82e101,,,,
2026-01-15 18:02:54,1768500174825,genius365.vercel.app/api/w/default/campaigns,GET,page=1&pageSize=20,200,6xl5s-1768500174825-e1005e6ad146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,1208,bom1,276,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,5a2b276050834252b5b7728e0a82e101,,01KF1D68015TR78X3VSC1EWAHP,lsF4TxEWmnc4,1
2026-01-15 18:02:54,1768500174825,genius365.vercel.app/api/w/default/campaigns,GET,page=1&pageSize=20,200,6xl5s-1768500174825-e1005e6ad146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/w/[workspaceSlug]/campaigns,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,6876,iad1,379,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,5a2b276050834252b5b7728e0a82e101,,01KF1D69D0D46WNYXJFX1C3DJ7,MUuCNlqy0Btd,1
2026-01-15 18:02:45,1768500165989,genius365.vercel.app/api/w/default/campaigns/c5002596-9d63-48ca-91d1-9420b4ef0190,DELETE,nxtPworkspaceSlug=default&nxtPid=c5002596-9d63-48ca-91d1-9420b4ef0190,200,6xl5s-1768500163879-28d361463dca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/w/[workspaceSlug]/campaigns/[id],genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Partner] Cache hit for hostname: genius365.vercel.app,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,5a2b276050834252b5b7728e0a82e101,,,,
2026-01-15 18:02:54,1768500174661,genius365.vercel.app/api/w/default/campaigns/c5002596-9d63-48ca-91d1-9420b4ef0190,DELETE,nxtPworkspaceSlug=default&nxtPid=c5002596-9d63-48ca-91d1-9420b4ef0190,200,6xl5s-1768500163879-28d361463dca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/w/[workspaceSlug]/campaigns/[id],genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[CampaignAPI] Campaign deleted: c5002596-9d63-48ca-91d1-9420b4ef0190,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,5a2b276050834252b5b7728e0a82e101,,,,
2026-01-15 18:02:43,1768500163879,genius365.vercel.app/api/w/default/campaigns/c5002596-9d63-48ca-91d1-9420b4ef0190,DELETE,nxtPworkspaceSlug=default&nxtPid=c5002596-9d63-48ca-91d1-9420b4ef0190,200,6xl5s-1768500163879-28d361463dca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,1621,bom1,276,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,5a2b276050834252b5b7728e0a82e101,,01KF1D5XA34CZSJ4W018X0GKCK,lsF4TxEWmnc4,1
2026-01-15 18:02:43,1768500163879,genius365.vercel.app/api/w/default/campaigns/c5002596-9d63-48ca-91d1-9420b4ef0190,DELETE,nxtPworkspaceSlug=default&nxtPid=c5002596-9d63-48ca-91d1-9420b4ef0190,200,6xl5s-1768500163879-28d361463dca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/w/[workspaceSlug]/campaigns/[id],genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,8994,iad1,378,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,5a2b276050834252b5b7728e0a82e101,,01KF1D5Z0N3EG2DHCNGYAW2FRE,MUuCNlqy0Btd,1
2026-01-15 18:02:25,1768500145591,genius365.vercel.app/monitoring,POST,o=4510674751127552&p=4510674751979520&r=us,200,fz9wb-1768500145591-3e4aa62c480f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365-39wa8zqj3-ahsanjaved-dev-projects.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,1208,bom1,275,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,01KF1D5BPDFBCESSSSCVYB4FXX,lsF4TxEWmnc4,1
2026-01-15 18:02:25,1768500145591,genius365.vercel.app/monitoring,POST,o=4510674751127552&p=4510674751979520&r=us,200,fz9wb-1768500145591-3e4aa62c480f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,external,/api/4510674751979520/envelope/,genius365.vercel.app,genius365-39wa8zqj3-ahsanjaved-dev-projects.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,1735,dxb1,,,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,,,,,
